===============================================================================
Id,AMZN,len,datetime,open,high,low,close,volume,openinterest,adjclose,,len,datetime,open,high,low,close,volume,openinterest,SmaCross,len,datetime,Broker,len,cash,value,BuySell,len,buy,sell,BuySell,len,buy,sell,DataTrades,len,AMZN,
              - 2017-05-26: 995.78, 0.0, 9623.780000000004
              - 2017-05-30: 996.7, 0.0, 9623.780000000004
              - 2017-05-31: 994.62, 0.0, 9623.780000000004
              - 2017-06-01: 995.95, 0.0, 9623.780000000004
              - 2017-06-02: 1006.73, 0.0, 9623.780000000004
              - 2017-06-05: 1011.34, 0.0, 9623.780000000004
              - 2017-06-06: 1003.0, 0.0, 9623.780000000004
              - 2017-06-07: 1010.07, 0.0, 9623.780000000004
              - 2017-06-08: 1010.27, 0.0, 9623.780000000004
              - 2017-06-09: 978.31, 0.0, 9623.780000000004
              - 2017-06-12: 964.91, 0.0, 9623.780000000004
              - 2017-06-13: 980.79, 0.0, 9623.780000000004
              - 2017-06-14: 976.47, 0.0, 9623.780000000004
              - 2017-06-15: 964.17, 0.0, 9623.780000000004
              - 2017-06-16: 987.71, 0.0, 9623.780000000004
              - 2017-06-19: 995.17, 0.0, 9623.780000000004
              - 2017-06-20: 992.59, 0.0, 9623.780000000004
              - 2017-06-21: 1002.23, 0.0, 9623.780000000004
              - 2017-06-22: 1001.3, 0.0, 9623.780000000004
              - 2017-06-23: 1003.74, 0.0, 9623.780000000004
              - 2017-06-26: 993.98, 0.0, 9623.780000000004
              - 2017-06-27: 976.78, 0.0, 9623.780000000004
              - 2017-06-28: 990.33, 0.0, 9623.780000000004
              - 2017-06-29: 975.93, 0.0, 9623.780000000004
              - 2017-06-30: 968.0, 0.0, 9623.780000000004
              - 2017-07-03: 0.0, 0.0, 10596.570000000003
              - 2017-07-05: 0.0, 0.0, 10596.570000000003
              - 2017-07-06: 0.0, 0.0, 10596.570000000003
              - 2017-07-07: 0.0, 0.0, 10596.570000000003
              - 2017-07-10: 0.0, 0.0, 10596.570000000003
              - 2017-07-11: 0.0, 0.0, 10596.570000000003
              - 2017-07-12: 1006.51, 0.0, 9595.920000000004
              - 2017-07-13: 1000.63, 0.0, 9595.920000000004
              - 2017-07-14: 1001.81, 0.0, 9595.920000000004
              - 2017-07-17: 1010.04, 0.0, 9595.920000000004
              - 2017-07-18: 1024.45, 0.0, 9595.920000000004
              - 2017-07-19: 1026.87, 0.0, 9595.920000000004
              - 2017-07-20: 1028.7, 0.0, 9595.920000000004
              - 2017-07-21: 1025.67, 0.0, 9595.920000000004
              - 2017-07-24: 1038.95, 0.0, 9595.920000000004
              - 2017-07-25: 1039.87, 0.0, 9595.920000000004
              - 2017-07-26: 1052.8, 0.0, 9595.920000000004
              - 2017-07-27: 1046.0, 0.0, 9595.920000000004
              - 2017-07-28: 1020.04, 0.0, 9595.920000000004
              - 2017-07-31: 987.78, 0.0, 9595.920000000004
              - 2017-08-01: 996.19, 0.0, 9595.920000000004
              - 2017-08-02: 995.89, 0.0, 9595.920000000004
              - 2017-08-03: 986.92, 0.0, 9595.920000000004
              - 2017-08-04: 0.0, 0.0, 10585.600000000004
              - 2017-08-07: 0.0, 0.0, 10585.600000000004
              - 2017-08-08: 0.0, 0.0, 10585.600000000004
              - 2017-08-09: 0.0, 0.0, 10585.600000000004
              - 2017-08-10: 0.0, 0.0, 10585.600000000004
              - 2017-08-11: 0.0, 0.0, 10585.600000000004
              - 2017-08-14: 0.0, 0.0, 10585.600000000004
              - 2017-08-15: 0.0, 0.0, 10585.600000000004
              - 2017-08-16: 0.0, 0.0, 10585.600000000004
              - 2017-08-17: 0.0, 0.0, 10585.600000000004
              - 2017-08-18: 0.0, 0.0, 10585.600000000004
              - 2017-08-21: 0.0, 0.0, 10585.600000000004
              - 2017-08-22: 0.0, 0.0, 10585.600000000004
              - 2017-08-23: 0.0, 0.0, 10585.600000000004
              - 2017-08-24: 0.0, 0.0, 10585.600000000004
              - 2017-08-25: 0.0, 0.0, 10585.600000000004
              - 2017-08-28: 0.0, 0.0, 10585.600000000004
              - 2017-08-29: 0.0, 0.0, 10585.600000000004
              - 2017-08-30: 0.0, 0.0, 10585.600000000004
              - 2017-08-31: 0.0, 0.0, 10585.600000000004
              - 2017-09-01: 0.0, 0.0, 10585.600000000004
              - 2017-09-05: 0.0, 0.0, 10585.600000000004
              - 2017-09-06: 0.0, 0.0, 10585.600000000004
              - 2017-09-07: 0.0, 0.0, 10585.600000000004
              - 2017-09-08: 0.0, 0.0, 10585.600000000004
              - 2017-09-11: 0.0, 0.0, 10585.600000000004
              - 2017-09-12: 0.0, 0.0, 10585.600000000004
              - 2017-09-13: 999.6, 0.0, 9601.630000000005
              - 2017-09-14: 992.21, 0.0, 9601.630000000005
              - 2017-09-15: 986.79, 0.0, 9601.630000000005
              - 2017-09-18: 974.19, 0.0, 9601.630000000005
              - 2017-09-19: 969.86, 0.0, 9601.630000000005
              - 2017-09-20: 973.21, 0.0, 9601.630000000005
              - 2017-09-21: 964.65, 0.0, 9601.630000000005
              - 2017-09-22: 0.0, 0.0, 10562.640000000005
              - 2017-09-25: 0.0, 0.0, 10562.640000000005
              - 2017-09-26: 0.0, 0.0, 10562.640000000005
              - 2017-09-27: 0.0, 0.0, 10562.640000000005
              - 2017-09-28: 0.0, 0.0, 10562.640000000005
              - 2017-09-29: 0.0, 0.0, 10562.640000000005
              - 2017-10-02: 0.0, 0.0, 10562.640000000005
              - 2017-10-03: 0.0, 0.0, 10562.640000000005
              - 2017-10-04: 0.0, 0.0, 10562.640000000005
              - 2017-10-05: 0.0, 0.0, 10562.640000000005
              - 2017-10-06: 0.0, 0.0, 10562.640000000005
              - 2017-10-09: 990.99, 0.0, 9569.400000000005
              - 2017-10-10: 987.2, 0.0, 9569.400000000005
              - 2017-10-11: 995.0, 0.0, 9569.400000000005
              - 2017-10-12: 1000.93, 0.0, 9569.400000000005
              - 2017-10-13: 1002.94, 0.0, 9569.400000000005
              - 2017-10-16: 1006.34, 0.0, 9569.400000000005
              - 2017-10-17: 1009.13, 0.0, 9569.400000000005
              - 2017-10-18: 997.0, 0.0, 9569.400000000005
              - 2017-10-19: 986.61, 0.0, 9569.400000000005
              - 2017-10-20: 982.91, 0.0, 9569.400000000005
              - 2017-10-23: 966.3, 0.0, 9569.400000000005
              - 2017-10-24: 975.9, 0.0, 9569.400000000005
              - 2017-10-25: 972.91, 0.0, 9569.400000000005
              - 2017-10-26: 972.43, 0.0, 9569.400000000005
              - 2017-10-27: 0.0, 0.0, 10627.540000000005
              - 2017-10-30: 1110.85, 0.0, 9532.530000000004
              - 2017-10-31: 1105.28, 0.0, 9532.530000000004
              - 2017-11-01: 1103.68, 0.0, 9532.530000000004
              - 2017-11-02: 1094.22, 0.0, 9532.530000000004
              - 2017-11-03: 1111.6, 0.0, 9532.530000000004
              - 2017-11-06: 1120.66, 0.0, 9532.530000000004
              - 2017-11-07: 1123.17, 0.0, 9532.530000000004
              - 2017-11-08: 1132.88, 0.0, 9532.530000000004
              - 2017-11-09: 1129.13, 0.0, 9532.530000000004
              - 2017-11-10: 1125.35, 0.0, 9532.530000000004
              - 2017-11-13: 1129.17, 0.0, 9532.530000000004
              - 2017-11-14: 1136.84, 0.0, 9532.530000000004
              - 2017-11-15: 1126.69, 0.0, 9532.530000000004
              - 2017-11-16: 1137.29, 0.0, 9532.530000000004
              - 2017-11-17: 1129.88, 0.0, 9532.530000000004
              - 2017-11-20: 1126.31, 0.0, 9532.530000000004
              - 2017-11-21: 1139.49, 0.0, 9532.530000000004
              - 2017-11-22: 1156.16, 0.0, 9532.530000000004
              - 2017-11-24: 1186.0, 0.0, 9532.530000000004
              - 2017-11-27: 1195.83, 0.0, 9532.530000000004
              - 2017-11-28: 1193.6, 0.0, 9532.530000000004
              - 2017-11-29: 1161.27, 0.0, 9532.530000000004
              - 2017-11-30: 1176.75, 0.0, 9532.530000000004
              - 2017-12-01: 1162.35, 0.0, 9532.530000000004
              - 2017-12-04: 1133.95, 0.0, 9532.530000000004
              - 2017-12-05: 1141.57, 0.0, 9532.530000000004
              - 2017-12-06: 1152.35, 0.0, 9532.530000000004
              - 2017-12-07: 1159.79, 0.0, 9532.530000000004
              - 2017-12-08: 1162.0, 0.0, 9532.530000000004
              - 2017-12-11: 1168.92, 0.0, 9532.530000000004
              - 2017-12-12: 1165.08, 0.0, 9532.530000000004
              - 2017-12-13: 1164.13, 0.0, 9532.530000000004
              - 2017-12-14: 1174.26, 0.0, 9532.530000000004
              - 2017-12-15: 1179.14, 0.0, 9532.530000000004
              - 2017-12-18: 1190.58, 0.0, 9532.530000000004
              - 2017-12-19: 1187.38, 0.0, 9532.530000000004
              - 2017-12-20: 1177.62, 0.0, 9532.530000000004
              - 2017-12-21: 1174.76, 0.0, 9532.530000000004
              - 2017-12-22: 1168.36, 0.0, 9532.530000000004
              - 2017-12-26: 1176.76, 0.0, 9532.530000000004
              - 2017-12-27: 1182.26, 0.0, 9532.530000000004
              - 2017-12-28: 1186.1, 0.0, 9532.530000000004
              - 2017-12-29: 1169.47, 0.0, 9532.530000000004
              - 2018-01-02: 1189.01, 0.0, 9532.530000000004
              - 2018-01-03: 1204.2, 0.0, 9532.530000000004
              - 2018-01-04: 1209.59, 0.0, 9532.530000000004
              - 2018-01-05: 1229.14, 0.0, 9532.530000000004
              - 2018-01-08: 1246.87, 0.0, 9532.530000000004
              - 2018-01-09: 1252.7, 0.0, 9532.530000000004
              - 2018-01-10: 1254.33, 0.0, 9532.530000000004
              - 2018-01-11: 1276.68, 0.0, 9532.530000000004
              - 2018-01-12: 1305.2, 0.0, 9532.530000000004
              - 2018-01-16: 1304.86, 0.0, 9532.530000000004
              - 2018-01-17: 1295.0, 0.0, 9532.530000000004
              - 2018-01-18: 1293.32, 0.0, 9532.530000000004
              - 2018-01-19: 1294.58, 0.0, 9532.530000000004
              - 2018-01-22: 1327.31, 0.0, 9532.530000000004
              - 2018-01-23: 1362.54, 0.0, 9532.530000000004
              - 2018-01-24: 1357.51, 0.0, 9532.530000000004
              - 2018-01-25: 1377.95, 0.0, 9532.530000000004
              - 2018-01-26: 1402.05, 0.0, 9532.530000000004
              - 2018-01-29: 1417.68, 0.0, 9532.530000000004
              - 2018-01-30: 1437.82, 0.0, 9532.530000000004
              - 2018-01-31: 1450.89, 0.0, 9532.530000000004
              - 2018-02-01: 1390.0, 0.0, 9532.530000000004
              - 2018-02-02: 1429.95, 0.0, 9532.530000000004
              - 2018-02-05: 1390.0, 0.0, 9532.530000000004
              - 2018-02-06: 1442.84, 0.0, 9532.530000000004
              - 2018-02-07: 1416.78, 0.0, 9532.530000000004
              - 2018-02-08: 1350.5, 0.0, 9532.530000000004
              - 2018-02-09: 1339.6, 0.0, 9532.530000000004
              - 2018-02-12: 1386.23, 0.0, 9532.530000000004
              - 2018-02-13: 1414.51, 0.0, 9532.530000000004
              - 2018-02-14: 1451.05, 0.0, 9532.530000000004
              - 2018-02-15: 1461.76, 0.0, 9532.530000000004
              - 2018-02-16: 1448.69, 0.0, 9532.530000000004
              - 2018-02-20: 1468.35, 0.0, 9532.530000000004
              - 2018-02-21: 1482.92, 0.0, 9532.530000000004
              - 2018-02-22: 1485.34, 0.0, 9532.530000000004
              - 2018-02-23: 1500.0, 0.0, 9532.530000000004
              - 2018-02-26: 1521.95, 0.0, 9532.530000000004
              - 2018-02-27: 1511.98, 0.0, 9532.530000000004
              - 2018-02-28: 1512.45, 0.0, 9532.530000000004
              - 2018-03-01: 1493.45, 0.0, 9532.530000000004
              - 2018-03-02: 1500.25, 0.0, 9532.530000000004
              - 2018-03-05: 1523.61, 0.0, 9532.530000000004
              - 2018-03-06: 1537.64, 0.0, 9532.530000000004
              - 2018-03-07: 1545.0, 0.0, 9532.530000000004
              - 2018-03-08: 1551.86, 0.0, 9532.530000000004
              - 2018-03-09: 1578.89, 0.0, 9532.530000000004
              - 2018-03-12: 1598.39, 0.0, 9532.530000000004
              - 2018-03-13: 1588.18, 0.0, 9532.530000000004
              - 2018-03-14: 1591.0, 0.0, 9532.530000000004
              - 2018-03-15: 1582.32, 0.0, 9532.530000000004
              - 2018-03-16: 1571.68, 0.0, 9532.530000000004
              - 2018-03-19: 1544.93, 0.0, 9532.530000000004
              - 2018-03-20: 1586.51, 0.0, 9532.530000000004
              - 2018-03-21: 1581.86, 0.0, 9532.530000000004
              - 2018-03-22: 1544.92, 0.0, 9532.530000000004
              - 2018-03-23: 1495.56, 0.0, 9532.530000000004
              - 2018-03-26: 1555.86, 0.0, 9532.530000000004
              - 2018-03-27: 1497.05, 0.0, 9532.530000000004
              - 2018-03-28: 1431.42, 0.0, 9532.530000000004
              - 2018-03-29: 0.0, 0.0, 10938.530000000004
              - 2018-04-02: 0.0, 0.0, 10938.530000000004
              - 2018-04-03: 0.0, 0.0, 10938.530000000004
              - 2018-04-04: 0.0, 0.0, 10938.530000000004
              - 2018-04-05: 0.0, 0.0, 10938.530000000004
              - 2018-04-06: 0.0, 0.0, 10938.530000000004
              - 2018-04-09: 0.0, 0.0, 10938.530000000004
              - 2018-04-10: 0.0, 0.0, 10938.530000000004
              - 2018-04-11: 0.0, 0.0, 10938.530000000004
              - 2018-04-12: 0.0, 0.0, 10938.530000000004
              - 2018-04-13: 0.0, 0.0, 10938.530000000004
              - 2018-04-16: 0.0, 0.0, 10938.530000000004
              - 2018-04-17: 0.0, 0.0, 10938.530000000004
              - 2018-04-18: 0.0, 0.0, 10938.530000000004
              - 2018-04-19: 0.0, 0.0, 10938.530000000004
              - 2018-04-20: 1527.49, 0.0, 9377.330000000004
              - 2018-04-23: 1517.86, 0.0, 9377.330000000004
              - 2018-04-24: 1460.09, 0.0, 9377.330000000004
              - 2018-04-25: 1460.17, 0.0, 9377.330000000004
              - 2018-04-26: 1517.96, 0.0, 9377.330000000004
              - 2018-04-27: 1572.62, 0.0, 9377.330000000004
              - 2018-04-30: 1566.13, 0.0, 9377.330000000004
              - 2018-05-01: 1582.26, 0.0, 9377.330000000004
              - 2018-05-02: 1569.68, 0.0, 9377.330000000004
              - 2018-05-03: 1572.08, 0.0, 9377.330000000004
              - 2018-05-04: 1580.95, 0.0, 9377.330000000004
              - 2018-05-07: 1600.14, 0.0, 9377.330000000004
              - 2018-05-08: 1592.39, 0.0, 9377.330000000004
              - 2018-05-09: 1608.0, 0.0, 9377.330000000004
              - 2018-05-10: 1609.08, 0.0, 9377.330000000004
              - 2018-05-11: 1602.91, 0.0, 9377.330000000004
              - 2018-05-14: 1601.54, 0.0, 9377.330000000004
              - 2018-05-15: 1576.12, 0.0, 9377.330000000004
              - 2018-05-16: 1587.28, 0.0, 9377.330000000004
              - 2018-05-17: 1581.76, 0.0, 9377.330000000004
              - 2018-05-18: 1574.37, 0.0, 9377.330000000004
              - 2018-05-21: 1585.46, 0.0, 9377.330000000004
              - 2018-05-22: 1581.4, 0.0, 9377.330000000004
              - 2018-05-23: 1601.86, 0.0, 9377.330000000004
              - 2018-05-24: 1603.07, 0.0, 9377.330000000004
              - 2018-05-25: 1610.15, 0.0, 9377.330000000004
              - 2018-05-29: 1612.87, 0.0, 9377.330000000004
              - 2018-05-30: 1624.89, 0.0, 9377.330000000004
              - 2018-05-31: 1629.62, 0.0, 9377.330000000004
              - 2018-06-01: 1641.54, 0.0, 9377.330000000004
              - 2018-06-04: 1665.27, 0.0, 9377.330000000004
              - 2018-06-05: 1696.35, 0.0, 9377.330000000004
              - 2018-06-06: 1695.75, 0.0, 9377.330000000004
              - 2018-06-07: 1689.3, 0.0, 9377.330000000004
              - 2018-06-08: 1683.99, 0.0, 9377.330000000004
              - 2018-06-11: 1689.12, 0.0, 9377.330000000004
              - 2018-06-12: 1698.75, 0.0, 9377.330000000004
              - 2018-06-13: 1704.86, 0.0, 9377.330000000004
              - 2018-06-14: 1723.86, 0.0, 9377.330000000004
              - 2018-06-15: 1715.97, 0.0, 9377.330000000004
              - 2018-06-18: 1723.79, 0.0, 9377.330000000004
              - 2018-06-19: 1734.78, 0.0, 9377.330000000004
              - 2018-06-20: 1750.08, 0.0, 9377.330000000004
              - 2018-06-21: 1730.22, 0.0, 9377.330000000004
              - 2018-06-22: 1715.67, 0.0, 9377.330000000004
              - 2018-06-25: 1663.15, 0.0, 9377.330000000004
              - 2018-06-26: 1691.09, 0.0, 9377.330000000004
              - 2018-06-27: 1660.51, 0.0, 9377.330000000004
              - 2018-06-28: 1701.45, 0.0, 9377.330000000004
              - 2018-06-29: 1699.8, 0.0, 9377.330000000004
              - 2018-07-02: 1713.78, 0.0, 9377.330000000004
              - 2018-07-03: 1693.96, 0.0, 9377.330000000004
              - 2018-07-05: 1699.73, 0.0, 9377.330000000004
              - 2018-07-06: 1710.63, 0.0, 9377.330000000004
              - 2018-07-09: 1739.02, 0.0, 9377.330000000004
              - 2018-07-10: 1743.07, 0.0, 9377.330000000004
              - 2018-07-11: 1755.0, 0.0, 9377.330000000004
              - 2018-07-12: 1796.62, 0.0, 9377.330000000004
              - 2018-07-13: 1813.03, 0.0, 9377.330000000004
              - 2018-07-16: 1822.49, 0.0, 9377.330000000004
              - 2018-07-17: 1843.93, 0.0, 9377.330000000004
              - 2018-07-18: 1842.92, 0.0, 9377.330000000004
              - 2018-07-19: 1812.97, 0.0, 9377.330000000004
